6.0363261292676995, -3.1679112135284733
6.132780188143703, -3.211023254995779
6.229234247019707, -3.254135296463083
6.32568830589571, -3.297247337930388
6.422142364771714, -3.3412047135441103
6.518596423647717, -3.383894087938206
6.615050482523721, -3.427851463551928
6.711504541399725, -3.470963505019233
6.807958600275728, -3.514075546486537
6.904412659151731, -3.5576102550270514
7.000866718027735, -3.600299629421146
7.0973207769037385, -3.644257005034869
7.193774835779742, -3.688214380648591
7.290228894655746, -3.731326422115896
7.386682953531749, -3.7752837977296183
7.483137012407752, -3.8179731721237147
7.579591071283756, -3.8615078806642273
7.6760451301597605, -3.9054652562779495
7.772499189035763, -3.9494226318916725
7.868953247911767, -3.992112006285769
7.965407306787771, -4.03606938189949
8.061861365663773, -4.080026757513212
8.158315424539778, -4.123561466053727
8.254769483415782, -4.167096174594239
8.351223542291784, -4.211476217281171
8.447677601167788, -4.255010925821685
8.544131660043792, -4.298545634362197
8.640585718919795, -4.34250300997592
8.737039777795799, -4.386037718516433
8.833493836671803, -4.431263095349783
8.929947895547805, -4.476065805109923
9.026401954423811, -4.520868514870062
9.122856013299813, -4.566093891703411
9.219310072175816, -4.61174193560997
9.315764131051822, -4.659080647809363
9.412218189927824, -4.705574025862338
9.508672248803826, -4.755448740500984
9.606587732814315, -4.804168368736381
9.714733192766198, -4.85856248566678
9.806802976238748, -4.931419131980277
9.881335658097477, -5.036997844642243
9.951484064552753, -5.140445610810113
10.017248195604573, -5.243146161973562
10.07862805125294, -5.34078225588481
10.140007906901305, -5.441075114256228
10.201387762549672, -5.546681501547988
10.258383342794582, -5.645867374727668
10.315378923039493, -5.749923982750995
10.372374503284405, -5.85896202413714
10.420601532722406, -5.953033625730995
