6.041197546382649, -0.9593348669877315
6.134728754989683, -1.005828245040707
6.229234247019707, -1.0450893198409976
6.329446256241528, -1.088630737382673
6.429936632155633, -1.1370428897679936
6.560685467520883, -1.1949013157894743
6.688487095531587, -1.2518557039043694
6.787790933419836, -1.296256879944961
6.886875557537913, -1.340298788973325
6.992098167220826, -1.3884828353191363
7.0856293758278595, -1.4320175438596499
7.189390560376287, -1.4787295034973065
7.2855073672981785, -1.5222283414040394
7.373530127321385, -1.5626639361885113
7.467792048495662, -1.606081047184957
7.567633956547062, -1.6483356201332215
7.676921985240451, -1.6947051298589617
7.766653488497823, -1.7388738390092886
7.920999774088534, -1.809212829868791
8.036995174762792, -1.8644865841073281
8.141874391776822, -1.898694826066392
8.233562768631904, -1.9485340188707072
8.330763590408996, -1.990799068977819
8.438909050360879, -2.034365086190422
8.530491692121933, -2.079308684974965
8.64168178777066, -2.137554555813554
8.735787127680526, -2.1779041660523863
8.83568597437353, -2.2247296396628835
8.938716446354714, -2.272279685398881
9.037801070472792, -2.320041064671483
9.127240288703268, -2.3683748056057228
9.261723501743571, -2.421039112747703
9.362800056767496, -2.468236935922693
9.482366596383098, -2.5219982331050437
9.583443151407021, -2.5780671784928755
9.678197564404076, -2.624784603575023
9.785596261454868, -2.6749575378396973
9.882288541075336, -2.7237352726178186
9.971965980050278, -2.7760976558020865
10.067391691220859, -2.8282305084151913
10.167742883788822, -2.8782191106107513
10.274622338460425, -2.945646643160189
10.387368894115095, -3.0021852186293616
10.502064016615746, -3.073704993693381
10.621294907144584, -3.144185909012722
10.719568567026194, -3.215686274509804
10.808171478387802, -3.2796643876848988
10.896295413997242, -3.364398569186447
10.985546734710429, -3.4770619870755324
11.060705741626794, -3.582801212590299
11.11331704646825, -3.6853966001605327
11.165928351309706, -3.8055044934640527
11.220293366312546, -3.90639512383901
11.266766685589165, -4.014724694702442
11.300379463682319, -4.110036119711042
11.33691509204444, -4.240217578259374
11.371989295272078, -4.405269070347437
11.41144777390317, -4.556372549019608
11.459674803341173, -4.7969757804437565
11.4956258616495, -4.919950765393877
11.526691584508265, -5.087725441053614
11.613124442462087, -5.518785474716202
11.63504581947936, -5.658265608875129
11.65258292109318, -5.776823722910216
11.670120022706998, -5.900031174750602
11.683272848917362, -5.974420579635363
